Repository,File Name,Class,Level,Start Line,Start Column,Stop Line,Stop Column
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/utils/removeActive.js,arguments,A2,2,45,2,54
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/utils/removeActive.js,stringLiteral,A1,2,46,2,46
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,comment,A1,8,2,8,21
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,comment,A1,12,2,12,16
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,importStatement,B1,1,0,1,39
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,importStatement,B1,2,0,2,42
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,importStatement,B1,3,0,3,48
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,varModifier,A1,5,0,5,0
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,variableDeclaration,A1,5,6,5,22
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,getProperty,C1,5,12,5,12
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,arguments,A2,5,15,5,22
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,stringLiteral,A1,5,16,5,16
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,varModifier,A1,7,0,7,0
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,variableDeclaration,A1,7,6,13,0
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,anonymousFunction,A1,7,17,13,0
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,arrowFunctionParameters,A1,7,23,7,24
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,varModifier,A1,9,2,9,2
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,variableDeclaration,A1,9,8,9,31
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,arguments,A2,9,30,9,31
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,arguments,A2,10,13,10,20
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,addEventListener,A1,15,7,15,7
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,arguments,A2,15,23,15,52
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,stringLiteral,A1,15,24,15,24
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,addEventListener,A1,16,4,16,4
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,arguments,A2,16,20,16,38
javascript-basic-projects,dataset/javascript-basic-projects/23-random-user/final/app.js,stringLiteral,A1,16,21,16,21
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,varModifier,A1,1,0,1,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,variableDeclaration,A1,1,6,20,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,arrayLiteral,A1,1,15,20,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,elementList,A2,2,2,19,3
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,objectLiteral,A1,2,2,7,2
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,3,4,3,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,stringLiteral,A1,3,9,3,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,4,4,4,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,stringLiteral,A1,4,10,4,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,5,4,5,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,stringLiteral,A1,5,9,5,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,6,4,6,148
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,objectLiteral,A1,8,2,13,2
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,9,4,9,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,stringLiteral,A1,9,9,9,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,10,4,10,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,stringLiteral,A1,10,10,10,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,11,4,11,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,stringLiteral,A1,11,9,11,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,12,4,12,147
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,objectLiteral,A1,14,2,19,2
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,15,4,15,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,stringLiteral,A1,15,9,15,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,16,4,16,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,stringLiteral,A1,16,10,16,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,17,4,17,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,stringLiteral,A1,17,9,17,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,propertyAssignment,B1,18,4,18,147
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/setup/data.js,exportStatement,B1,22,0,22,21
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,varModifier,A1,1,0,1,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,variableDeclaration,A1,1,6,20,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,arrayLiteral,A1,1,15,20,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,elementList,A2,2,2,19,3
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,objectLiteral,A1,2,2,7,2
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,3,4,3,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,stringLiteral,A1,3,9,3,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,4,4,4,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,stringLiteral,A1,4,10,4,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,5,4,5,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,stringLiteral,A1,5,9,5,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,6,4,6,148
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,objectLiteral,A1,8,2,13,2
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,9,4,9,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,stringLiteral,A1,9,9,9,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,10,4,10,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,stringLiteral,A1,10,10,10,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,11,4,11,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,stringLiteral,A1,11,9,11,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,12,4,12,147
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,objectLiteral,A1,14,2,19,2
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,15,4,15,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,stringLiteral,A1,15,9,15,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,16,4,16,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,stringLiteral,A1,16,10,16,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,17,4,17,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,stringLiteral,A1,17,9,17,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,propertyAssignment,B1,18,4,18,147
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/data.js,exportStatement,B1,22,0,22,21
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,comment,A1,5,0,5,29
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,comment,A1,10,0,10,38
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,comment,A1,43,2,43,41
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,importStatement,B1,1,0,1,17
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,varModifier,A1,2,0,2,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,variableDeclaration,A1,2,6,2,59
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,querySelector,A1,2,27,2,27
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,arguments,A2,2,40,2,59
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,stringLiteral,A1,2,41,2,41
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,varModifier,A1,3,0,3,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,variableDeclaration,A1,3,6,3,50
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,querySelector,A1,3,25,3,25
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,arguments,A2,3,38,3,50
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,stringLiteral,A1,3,39,3,39
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,varModifier,A1,4,0,4,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,variableDeclaration,A1,4,6,4,50
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,querySelector,A1,4,25,4,25
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,arguments,A2,4,38,4,50
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,stringLiteral,A1,4,39,4,39
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,ifStatement,A1,6,0,9,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,length,A1,6,9,6,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,style,B2,7,10,7,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,stringLiteral,A1,7,26,7,26
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,style,B2,8,10,8,10
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,stringLiteral,A1,8,26,8,26
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,varModifier,A1,11,0,11,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,variableDeclaration,A1,11,4,11,21
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,arrayLiteral,A1,11,13,11,21
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,elementList,A2,11,14,11,17
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,ifStatement,A1,12,0,14,0
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,length,A1,12,9,12,9
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,arrayLiteral,A1,13,11,13,28
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,elementList,A2,13,12,13,24
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,map,A2,16,3,16,3
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,arguments,A2,16,6,39,3
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,anonymousFunction,A1,16,7,39,2
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,arrowFunctionParameters,A1,16,7,16,26
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,formalParameterList,A1,16,8,16,16
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,varModifier,A1,17,4,17,4
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,variableDeclaration,A1,17,10,17,37
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,objectLiteral,A1,17,10,17,33
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,propertyAssignment,B1,17,12,17,12
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,propertyAssignment,B1,17,17,17,17
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,propertyAssignment,B1,17,23,17,23
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,propertyAssignment,B1,17,28,17,28
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,varModifier,A1,18,4,18,4
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,variableDeclaration,A1,18,8,18,19
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,stringLiteral,A1,18,19,18,19
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,ifStatement,A1,19,4,21,4
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,stringLiteral,A1,20,17,20,17
javascript-basic-projects,dataset/javascript-basic-projects/25-slider/final/app.js,ifStatement,A1,22,4,24,4
